date,item_type,item_name,quantity,price,total_amount,season
2024-08-02,Dress,Business Formal Dress,3,389.51,1168.53,Summer
2024-08-02,Dress,Summer Floral Dress,2,374.84,749.68,Summer
2024-08-02,Blouse,Formal Blouse,2,94.23,188.46,Summer
2024-08-02,Pants,Jeans,1,61.16,61.16,Summer
2024-08-02,Dress,Casual Maxi Dress,3,191.33,573.99,Summer
2024-08-02,Pants,Casual Pants,2,109.94,219.88,Summer
2024-08-03,Pants,Wide Leg Pants,3,120.18,360.54,Summer
2024-08-03,Dress,Business Formal Dress,1,402.59,402.59,Summer
2024-08-03,Pants,Casual Pants,1,62.93,62.93,Summer
2024-08-03,Pants,Casual Pants,3,94.7,284.1,Summer
2024-08-03,Blouse,Silk Blouse,1,71.43,71.43,Summer
2024-08-03,Blouse,Cotton Shirt,1,83.3,83.3,Summer
2024-08-03,Dress,Evening Cocktail Dress,2,168.16,336.32,Summer
2024-08-03,Blouse,Formal Blouse,1,59.69,59.69,Summer
2024-08-03,Pants,Wide Leg Pants,3,75.7,227.10000000000002,Summer
2024-08-04,Pants,Jeans,2,117.75,235.5,Summer
2024-08-04,Dress,Casual Maxi Dress,2,438.46,876.92,Summer
2024-08-04,Pants,Wide Leg Pants,3,93.5,280.5,Summer
2024-08-04,Dress,Evening Cocktail Dress,3,151.14,453.41999999999996,Summer
2024-08-04,Pants,Casual Pants,1,66.93,66.93,Summer
2024-08-04,Dress,Summer Floral Dress,2,395.96,791.92,Summer
2024-08-04,Blouse,Formal Blouse,2,89.58,179.16,Summer
2024-08-04,Dress,Business Formal Dress,2,442.87,885.74,Summer
2024-08-04,Dress,Summer Floral Dress,3,380.99,1142.97,Summer
2024-08-04,Blouse,Silk Blouse,1,123.12,123.12,Summer
2024-08-04,Blouse,Casual Top,1,130.31,130.31,Summer
2024-08-04,Pants,Casual Pants,2,83.01,166.02,Summer
2024-08-04,Pants,Jeans,2,78.29,156.58,Summer
2024-08-05,Pants,Jeans,2,86.17,172.34,Summer
2024-08-05,Dress,Evening Cocktail Dress,1,269.45,269.45,Summer
2024-08-05,Dress,Summer Floral Dress,2,324.39,648.78,Summer
2024-08-06,Dress,Evening Cocktail Dress,1,403.33,403.33,Summer
2024-08-06,Pants,Wide Leg Pants,1,115.86,115.86,Summer
2024-08-06,Blouse,Silk Blouse,1,64.97,64.97,Summer
2024-08-06,Blouse,Cotton Shirt,3,144.8,434.40000000000003,Summer
2024-08-06,Pants,Business Trousers,1,124.77,124.77,Summer
2024-08-06,Dress,Business Formal Dress,1,225.77,225.77,Summer
2024-08-06,Dress,Summer Floral Dress,2,146.28,292.56,Summer
2024-08-06,Pants,Casual Pants,1,76.63,76.63,Summer
2024-08-06,Blouse,Silk Blouse,3,151.62,454.86,Summer
2024-08-06,Dress,Business Formal Dress,2,216.66,433.32,Summer
2024-08-07,Dress,Business Formal Dress,2,145.88,291.76,Summer
2024-08-07,Blouse,Silk Blouse,1,89.59,89.59,Summer
2024-08-07,Blouse,Casual Top,1,109.88,109.88,Summer
2024-08-07,Dress,Casual Maxi Dress,3,154.92,464.76,Summer
2024-08-07,Blouse,Cotton Shirt,3,122.31,366.93,Summer
2024-08-07,Pants,Wide Leg Pants,1,96.49,96.49,Summer
2024-08-07,Pants,Business Trousers,1,59.25,59.25,Summer
2024-08-07,Blouse,Silk Blouse,3,81.27,243.81,Summer
2024-08-07,Pants,Wide Leg Pants,3,102.3,306.9,Summer
2024-08-07,Pants,Wide Leg Pants,2,91.85,183.7,Summer
2024-08-07,Blouse,Formal Blouse,1,105.77,105.77,Summer
2024-08-07,Pants,Jeans,2,64.05,128.1,Summer
2024-08-07,Blouse,Silk Blouse,3,126.64,379.92,Summer
2024-08-08,Pants,Wide Leg Pants,1,66.88,66.88,Summer
2024-08-08,Blouse,Silk Blouse,2,131.8,263.6,Summer
2024-08-08,Dress,Summer Floral Dress,3,359.27,1077.81,Summer
2024-08-08,Blouse,Formal Blouse,1,126.43,126.43,Summer
2024-08-08,Pants,Business Trousers,2,69.21,138.42,Summer
2024-08-08,Dress,Summer Floral Dress,3,403.03,1209.09,Summer
2024-08-08,Dress,Business Formal Dress,2,417.29,834.58,Summer
2024-08-08,Blouse,Casual Top,2,87.41,174.82,Summer
2024-08-08,Blouse,Silk Blouse,3,70.41,211.23,Summer
2024-08-08,Pants,Jeans,3,84.2,252.60000000000002,Summer
2024-08-08,Pants,Business Trousers,2,104.44,208.88,Summer
2024-08-08,Blouse,Cotton Shirt,2,139.57,279.14,Summer
2024-08-08,Blouse,Cotton Shirt,1,90.04,90.04,Summer
2024-08-08,Blouse,Casual Top,2,61.12,122.24,Summer
2024-08-08,Pants,Wide Leg Pants,2,60.97,121.94,Summer
2024-08-08,Blouse,Formal Blouse,1,112.56,112.56,Summer
2024-08-09,Pants,Wide Leg Pants,3,66.9,200.70000000000002,Summer
2024-08-09,Blouse,Cotton Shirt,1,125.01,125.01,Summer
2024-08-09,Blouse,Silk Blouse,3,125.1,375.29999999999995,Summer
2024-08-09,Blouse,Cotton Shirt,3,107.22,321.65999999999997,Summer
2024-08-09,Pants,Wide Leg Pants,3,90.89,272.67,Summer
2024-08-09,Dress,Summer Floral Dress,3,161.7,485.09999999999997,Summer
2024-08-09,Dress,Business Formal Dress,3,296.08,888.24,Summer
2024-08-09,Dress,Business Formal Dress,3,304.67,914.01,Summer
2024-08-09,Dress,Summer Floral Dress,2,160.56,321.12,Summer
2024-08-09,Pants,Business Trousers,1,68.74,68.74,Summer
2024-08-09,Pants,Business Trousers,1,81.68,81.68,Summer
2024-08-09,Pants,Jeans,3,102.99,308.96999999999997,Summer
2024-08-10,Dress,Evening Cocktail Dress,1,199.77,199.77,Summer
2024-08-10,Pants,Casual Pants,1,70.37,70.37,Summer
2024-08-10,Dress,Summer Floral Dress,1,144.58,144.58,Summer
2024-08-10,Blouse,Cotton Shirt,2,66.01,132.02,Summer
2024-08-10,Blouse,Formal Blouse,3,150.54,451.62,Summer
2024-08-10,Pants,Business Trousers,1,109.96,109.96,Summer
2024-08-10,Dress,Casual Maxi Dress,2,194.96,389.92,Summer
2024-08-10,Dress,Evening Cocktail Dress,3,217.88,653.64,Summer
2024-08-10,Dress,Summer Floral Dress,3,448.15,1344.4499999999998,Summer
2024-08-10,Dress,Business Formal Dress,3,204.44,613.3199999999999,Summer
2024-08-10,Blouse,Silk Blouse,1,139.97,139.97,Summer
2024-08-10,Dress,Casual Maxi Dress,1,249.51,249.51,Summer
2024-08-10,Dress,Evening Cocktail Dress,3,397.04,1191.1200000000001,Summer
2024-08-11,Pants,Jeans,1,105.47,105.47,Summer
2024-08-11,Dress,Summer Floral Dress,3,145.58,436.74,Summer
2024-08-11,Dress,Business Formal Dress,1,258.95,258.95,Summer
2024-08-11,Blouse,Casual Top,3,60.03,180.09,Summer
2024-08-11,Dress,Casual Maxi Dress,2,163.45,326.9,Summer
2024-08-11,Dress,Business Formal Dress,1,159.03,159.03,Summer
2024-08-12,Dress,Business Formal Dress,3,436.35,1309.0500000000002,Summer
2024-08-12,Dress,Business Formal Dress,3,427.5,1282.5,Summer
2024-08-12,Blouse,Silk Blouse,2,91.14,182.28,Summer
2024-08-12,Blouse,Casual Top,3,66.32,198.95999999999998,Summer
2024-08-12,Dress,Summer Floral Dress,1,406.63,406.63,Summer
2024-08-12,Pants,Wide Leg Pants,1,91.66,91.66,Summer
2024-08-12,Dress,Summer Floral Dress,2,174.38,348.76,Summer
2024-08-12,Blouse,Cotton Shirt,3,124.22,372.65999999999997,Summer
2024-08-12,Blouse,Casual Top,1,117.04,117.04,Summer
2024-08-12,Dress,Summer Floral Dress,3,140.61,421.83000000000004,Summer
2024-08-12,Blouse,Formal Blouse,3,105.68,317.04,Summer
2024-08-12,Blouse,Casual Top,1,130.64,130.64,Summer
2024-08-12,Pants,Wide Leg Pants,1,81.8,81.8,Summer
2024-08-12,Blouse,Formal Blouse,2,150.87,301.74,Summer
2024-08-12,Blouse,Silk Blouse,1,117.62,117.62,Summer
2024-08-13,Blouse,Casual Top,2,140.01,280.02,Summer
2024-08-13,Pants,Wide Leg Pants,3,61.29,183.87,Summer
2024-08-13,Dress,Casual Maxi Dress,1,180.32,180.32,Summer
2024-08-13,Dress,Casual Maxi Dress,2,195.16,390.32,Summer
2024-08-13,Dress,Summer Floral Dress,1,225.61,225.61,Summer
2024-08-13,Blouse,Formal Blouse,2,115.53,231.06,Summer
2024-08-13,Dress,Evening Cocktail Dress,1,436.32,436.32,Summer
2024-08-14,Blouse,Casual Top,3,126.38,379.14,Summer
2024-08-14,Blouse,Cotton Shirt,1,106.86,106.86,Summer
2024-08-14,Pants,Business Trousers,1,87.57,87.57,Summer
2024-08-14,Pants,Business Trousers,2,71.98,143.96,Summer
2024-08-14,Blouse,Formal Blouse,3,119.36,358.08,Summer
2024-08-14,Dress,Casual Maxi Dress,3,291.1,873.3000000000001,Summer
2024-08-14,Dress,Evening Cocktail Dress,2,364.44,728.88,Summer
2024-08-15,Pants,Wide Leg Pants,2,94.25,188.5,Summer
2024-08-15,Dress,Evening Cocktail Dress,2,227.38,454.76,Summer
2024-08-15,Pants,Wide Leg Pants,3,106.64,319.92,Summer
2024-08-15,Dress,Business Formal Dress,2,250.4,500.8,Summer
2024-08-15,Dress,Summer Floral Dress,1,171.35,171.35,Summer
2024-08-15,Dress,Summer Floral Dress,2,265.0,530.0,Summer
2024-08-15,Dress,Casual Maxi Dress,2,325.13,650.26,Summer
2024-08-15,Dress,Casual Maxi Dress,2,148.57,297.14,Summer
2024-08-15,Dress,Evening Cocktail Dress,2,412.89,825.78,Summer
2024-08-15,Dress,Business Formal Dress,1,137.21,137.21,Summer
2024-08-15,Blouse,Silk Blouse,3,88.04,264.12,Summer
2024-08-15,Blouse,Cotton Shirt,1,114.5,114.5,Summer
2024-08-16,Pants,Jeans,2,113.21,226.42,Summer
2024-08-16,Pants,Business Trousers,1,68.08,68.08,Summer
2024-08-16,Blouse,Cotton Shirt,1,82.35,82.35,Summer
2024-08-16,Dress,Summer Floral Dress,1,439.43,439.43,Summer
2024-08-16,Dress,Business Formal Dress,1,346.56,346.56,Summer
2024-08-16,Pants,Casual Pants,2,80.2,160.4,Summer
2024-08-16,Blouse,Casual Top,1,144.21,144.21,Summer
2024-08-16,Blouse,Cotton Shirt,3,69.62,208.86,Summer
2024-08-16,Dress,Summer Floral Dress,2,299.61,599.22,Summer
2024-08-16,Pants,Business Trousers,3,103.25,309.75,Summer
2024-08-16,Pants,Jeans,1,62.73,62.73,Summer
2024-08-17,Pants,Casual Pants,1,56.92,56.92,Summer
2024-08-17,Dress,Business Formal Dress,3,148.07,444.21,Summer
2024-08-17,Dress,Summer Floral Dress,1,371.63,371.63,Summer
2024-08-17,Pants,Jeans,1,69.61,69.61,Summer
2024-08-17,Blouse,Casual Top,1,65.73,65.73,Summer
2024-08-17,Pants,Jeans,3,96.19,288.57,Summer
2024-08-17,Dress,Summer Floral Dress,1,193.3,193.3,Summer
2024-08-17,Dress,Casual Maxi Dress,3,283.75,851.25,Summer
2024-08-17,Blouse,Formal Blouse,3,128.51,385.53,Summer
2024-08-17,Dress,Summer Floral Dress,1,291.11,291.11,Summer
2024-08-17,Blouse,Silk Blouse,1,61.82,61.82,Summer
2024-08-17,Blouse,Cotton Shirt,3,142.41,427.23,Summer
2024-08-17,Dress,Summer Floral Dress,3,188.5,565.5,Summer
2024-08-17,Blouse,Casual Top,2,109.47,218.94,Summer
2024-08-17,Blouse,Formal Blouse,1,108.98,108.98,Summer
2024-08-17,Dress,Summer Floral Dress,3,150.33,450.99,Summer
2024-08-17,Pants,Casual Pants,3,96.93,290.79,Summer
2024-08-18,Pants,Jeans,1,109.0,109.0,Summer
2024-08-18,Blouse,Casual Top,2,139.23,278.46,Summer
2024-08-18,Dress,Casual Maxi Dress,3,214.35,643.05,Summer
2024-08-18,Pants,Business Trousers,3,104.02,312.06,Summer
2024-08-18,Dress,Evening Cocktail Dress,1,416.23,416.23,Summer
2024-08-18,Dress,Summer Floral Dress,2,165.0,330.0,Summer
2024-08-18,Pants,Casual Pants,3,80.78,242.34,Summer
2024-08-18,Pants,Casual Pants,2,55.67,111.34,Summer
2024-08-18,Pants,Casual Pants,1,115.74,115.74,Summer
2024-08-18,Dress,Evening Cocktail Dress,2,271.21,542.42,Summer
2024-08-19,Blouse,Cotton Shirt,1,65.75,65.75,Summer
2024-08-19,Pants,Casual Pants,2,105.26,210.52,Summer
2024-08-19,Dress,Summer Floral Dress,2,443.94,887.88,Summer
2024-08-19,Pants,Business Trousers,2,55.59,111.18,Summer
2024-08-19,Dress,Evening Cocktail Dress,3,177.51,532.53,Summer
2024-08-19,Pants,Business Trousers,3,122.42,367.26,Summer
2024-08-19,Blouse,Casual Top,1,150.92,150.92,Summer
2024-08-19,Blouse,Cotton Shirt,2,67.21,134.42,Summer
2024-08-19,Dress,Summer Floral Dress,3,296.18,888.54,Summer
2024-08-20,Dress,Business Formal Dress,3,365.33,1095.99,Summer
2024-08-20,Blouse,Silk Blouse,1,101.5,101.5,Summer
2024-08-20,Blouse,Cotton Shirt,1,122.39,122.39,Summer
2024-08-20,Dress,Business Formal Dress,2,173.88,347.76,Summer
2024-08-20,Dress,Evening Cocktail Dress,2,369.24,738.48,Summer
2024-08-20,Dress,Summer Floral Dress,2,323.34,646.68,Summer
2024-08-20,Pants,Wide Leg Pants,3,61.52,184.56,Summer
2024-08-20,Pants,Wide Leg Pants,3,117.6,352.79999999999995,Summer
2024-08-21,Dress,Evening Cocktail Dress,3,222.5,667.5,Summer
2024-08-21,Pants,Business Trousers,3,101.86,305.58,Summer
2024-08-21,Blouse,Cotton Shirt,1,126.84,126.84,Summer
2024-08-21,Dress,Business Formal Dress,3,424.48,1273.44,Summer
2024-08-21,Pants,Jeans,3,79.76,239.28000000000003,Summer
2024-08-21,Blouse,Formal Blouse,2,100.79,201.58,Summer
2024-08-21,Blouse,Cotton Shirt,1,61.76,61.76,Summer
2024-08-21,Pants,Wide Leg Pants,3,76.34,229.02,Summer
2024-08-21,Pants,Jeans,1,121.74,121.74,Summer
2024-08-21,Dress,Summer Floral Dress,1,256.97,256.97,Summer
2024-08-22,Pants,Casual Pants,3,107.55,322.65,Summer
2024-08-22,Blouse,Cotton Shirt,3,74.59,223.77,Summer
2024-08-22,Blouse,Silk Blouse,1,62.43,62.43,Summer
2024-08-22,Dress,Evening Cocktail Dress,1,232.79,232.79,Summer
2024-08-22,Dress,Casual Maxi Dress,2,360.13,720.26,Summer
2024-08-22,Blouse,Casual Top,2,139.86,279.72,Summer
2024-08-22,Dress,Casual Maxi Dress,2,151.3,302.6,Summer
2024-08-22,Dress,Summer Floral Dress,1,205.92,205.92,Summer
2024-08-23,Pants,Wide Leg Pants,3,100.15,300.45000000000005,Summer
2024-08-23,Dress,Casual Maxi Dress,2,312.04,624.08,Summer
2024-08-23,Dress,Evening Cocktail Dress,2,263.23,526.46,Summer
2024-08-23,Blouse,Silk Blouse,3,140.86,422.58000000000004,Summer
2024-08-23,Pants,Business Trousers,1,86.65,86.65,Summer
2024-08-24,Pants,Wide Leg Pants,1,57.78,57.78,Summer
2024-08-24,Pants,Casual Pants,1,88.01,88.01,Summer
2024-08-24,Blouse,Cotton Shirt,2,139.3,278.6,Summer
2024-08-24,Blouse,Silk Blouse,2,113.36,226.72,Summer
2024-08-24,Dress,Casual Maxi Dress,3,175.0,525.0,Summer
2024-08-24,Dress,Business Formal Dress,2,205.47,410.94,Summer
2024-08-24,Blouse,Formal Blouse,1,146.43,146.43,Summer
2024-08-24,Blouse,Cotton Shirt,3,125.81,377.43,Summer
2024-08-24,Pants,Casual Pants,2,64.94,129.88,Summer
2024-08-24,Pants,Business Trousers,3,102.82,308.46,Summer
2024-08-25,Pants,Casual Pants,2,59.18,118.36,Summer
2024-08-25,Dress,Business Formal Dress,2,331.09,662.18,Summer
2024-08-25,Blouse,Cotton Shirt,3,92.0,276.0,Summer
2024-08-25,Dress,Casual Maxi Dress,3,322.41,967.23,Summer
2024-08-25,Pants,Business Trousers,1,78.87,78.87,Summer
2024-08-25,Blouse,Formal Blouse,2,110.99,221.98,Summer
2024-08-25,Blouse,Casual Top,2,96.11,192.22,Summer
2024-08-25,Blouse,Cotton Shirt,1,102.69,102.69,Summer
2024-08-25,Pants,Casual Pants,3,90.78,272.34000000000003,Summer
2024-08-25,Pants,Casual Pants,1,123.24,123.24,Summer
2024-08-25,Blouse,Casual Top,3,138.05,414.15000000000003,Summer
2024-08-25,Pants,Casual Pants,2,86.99,173.98,Summer
2024-08-25,Pants,Wide Leg Pants,2,119.75,239.5,Summer
2024-08-26,Pants,Jeans,3,78.57,235.70999999999998,Summer
2024-08-26,Pants,Casual Pants,1,113.03,113.03,Summer
2024-08-26,Pants,Business Trousers,1,64.59,64.59,Summer
2024-08-26,Pants,Casual Pants,3,61.51,184.53,Summer
2024-08-27,Blouse,Formal Blouse,1,110.4,110.4,Summer
2024-08-27,Pants,Business Trousers,1,99.05,99.05,Summer
2024-08-27,Dress,Evening Cocktail Dress,3,171.7,515.0999999999999,Summer
2024-08-27,Dress,Business Formal Dress,3,167.54,502.62,Summer
2024-08-27,Pants,Wide Leg Pants,3,57.9,173.7,Summer
2024-08-27,Pants,Business Trousers,1,73.97,73.97,Summer
2024-08-27,Blouse,Formal Blouse,1,119.14,119.14,Summer
2024-08-27,Blouse,Casual Top,1,132.65,132.65,Summer
2024-08-27,Pants,Jeans,3,87.25,261.75,Summer
2024-08-28,Blouse,Formal Blouse,3,104.43,313.29,Summer
2024-08-28,Blouse,Cotton Shirt,1,145.32,145.32,Summer
2024-08-28,Dress,Summer Floral Dress,1,418.38,418.38,Summer
2024-08-28,Blouse,Casual Top,3,128.77,386.31000000000006,Summer
2024-08-28,Pants,Business Trousers,3,80.09,240.27,Summer
2024-08-28,Pants,Jeans,2,98.62,197.24,Summer
2024-08-28,Pants,Jeans,2,93.35,186.7,Summer
2024-08-28,Pants,Wide Leg Pants,3,127.18,381.54,Summer
2024-08-28,Blouse,Cotton Shirt,1,143.17,143.17,Summer
2024-08-28,Pants,Wide Leg Pants,1,119.85,119.85,Summer
2024-08-28,Pants,Business Trousers,1,104.76,104.76,Summer
2024-08-28,Blouse,Formal Blouse,3,144.73,434.18999999999994,Summer
2024-08-28,Blouse,Formal Blouse,3,83.68,251.04000000000002,Summer
2024-08-28,Pants,Jeans,1,92.37,92.37,Summer
2024-08-28,Dress,Summer Floral Dress,1,262.9,262.9,Summer
2024-08-28,Blouse,Silk Blouse,3,126.88,380.64,Summer
2024-08-28,Dress,Summer Floral Dress,3,370.94,1112.82,Summer
2024-08-29,Blouse,Silk Blouse,3,134.06,402.18,Summer
2024-08-29,Dress,Evening Cocktail Dress,3,341.33,1023.99,Summer
2024-08-29,Dress,Evening Cocktail Dress,3,205.45,616.3499999999999,Summer
2024-08-29,Blouse,Cotton Shirt,2,70.01,140.02,Summer
2024-08-29,Pants,Wide Leg Pants,3,73.89,221.67000000000002,Summer
2024-08-29,Dress,Evening Cocktail Dress,2,166.41,332.82,Summer
2024-08-29,Blouse,Cotton Shirt,1,91.95,91.95,Summer
2024-08-29,Blouse,Casual Top,1,113.37,113.37,Summer
2024-08-29,Blouse,Casual Top,2,123.5,247.0,Summer
2024-08-29,Dress,Evening Cocktail Dress,1,274.67,274.67,Summer
2024-08-30,Pants,Wide Leg Pants,3,89.27,267.81,Summer
2024-08-30,Blouse,Cotton Shirt,2,128.2,256.4,Summer
2024-08-30,Blouse,Formal Blouse,2,139.61,279.22,Summer
2024-08-30,Dress,Summer Floral Dress,2,205.98,411.96,Summer
2024-08-30,Blouse,Silk Blouse,1,59.82,59.82,Summer
2024-08-30,Pants,Jeans,2,59.48,118.96,Summer
2024-08-30,Pants,Jeans,1,112.36,112.36,Summer
2024-08-30,Pants,Business Trousers,2,62.33,124.66,Summer
2024-08-30,Pants,Jeans,3,80.15,240.45000000000002,Summer
2024-08-30,Dress,Summer Floral Dress,2,218.01,436.02,Summer
2024-08-30,Blouse,Formal Blouse,1,68.62,68.62,Summer
2024-08-31,Blouse,Silk Blouse,3,126.72,380.15999999999997,Summer
2024-08-31,Dress,Business Formal Dress,2,357.46,714.92,Summer
2024-08-31,Dress,Casual Maxi Dress,3,188.84,566.52,Summer
2024-09-01,Dress,Casual Maxi Dress,1,159.63,159.63,Fall
2024-09-01,Dress,Evening Cocktail Dress,3,204.88,614.64,Fall
2024-09-01,Blouse,Formal Blouse,1,68.84,68.84,Fall
2024-09-01,Dress,Evening Cocktail Dress,1,190.04,190.04,Fall
2024-09-01,Dress,Business Formal Dress,2,208.84,417.68,Fall
2024-09-01,Pants,Jeans,2,173.41,346.82,Fall
2024-09-01,Dress,Casual Maxi Dress,2,263.99,527.98,Fall
2024-09-01,Blouse,Cotton Shirt,2,118.18,236.36,Fall
2024-09-01,Pants,Jeans,3,146.57,439.71,Fall
2024-09-01,Pants,Business Trousers,2,180.69,361.38,Fall
2024-09-01,Dress,Business Formal Dress,3,183.07,549.21,Fall
2024-09-01,Dress,Casual Maxi Dress,2,242.23,484.46,Fall
2024-09-01,Blouse,Cotton Shirt,2,86.69,173.38,Fall
2024-09-01,Dress,Evening Cocktail Dress,1,117.24,117.24,Fall
2024-09-01,Pants,Wide Leg Pants,2,137.58,275.16,Fall
2024-09-01,Pants,Business Trousers,2,118.67,237.34,Fall
2024-09-01,Blouse,Casual Top,3,88.12,264.36,Fall
2024-09-01,Pants,Jeans,2,112.93,225.86,Fall
2024-09-01,Blouse,Cotton Shirt,2,121.7,243.4,Fall
2024-09-02,Blouse,Casual Top,2,123.11,246.22,Fall
2024-09-02,Dress,Evening Cocktail Dress,3,174.73,524.1899999999999,Fall
2024-09-02,Blouse,Formal Blouse,3,81.42,244.26,Fall
2024-09-02,Blouse,Silk Blouse,3,123.76,371.28000000000003,Fall
2024-09-02,Dress,Summer Floral Dress,1,113.77,113.77,Fall
2024-09-02,Dress,Casual Maxi Dress,1,89.05,89.05,Fall
2024-09-02,Pants,Jeans,3,187.85,563.55,Fall
2024-09-02,Blouse,Silk Blouse,2,103.81,207.62,Fall
2024-09-02,Dress,Evening Cocktail Dress,2,167.46,334.92,Fall
2024-09-02,Dress,Casual Maxi Dress,1,172.21,172.21,Fall
2024-09-02,Dress,Evening Cocktail Dress,2,173.87,347.74,Fall
2024-09-03,Blouse,Cotton Shirt,1,102.4,102.4,Fall
2024-09-03,Blouse,Cotton Shirt,3,80.63,241.89,Fall
2024-09-03,Pants,Casual Pants,3,119.21,357.63,Fall
2024-09-03,Blouse,Silk Blouse,3,71.21,213.63,Fall
2024-09-04,Pants,Wide Leg Pants,2,148.15,296.3,Fall
2024-09-04,Blouse,Formal Blouse,3,113.55,340.65,Fall
2024-09-04,Dress,Casual Maxi Dress,3,115.6,346.79999999999995,Fall
2024-09-04,Dress,Summer Floral Dress,2,285.93,571.86,Fall
2024-09-04,Pants,Jeans,3,95.82,287.46,Fall
2024-09-05,Blouse,Casual Top,3,75.05,225.14999999999998,Fall
2024-09-05,Dress,Evening Cocktail Dress,1,295.3,295.3,Fall
2024-09-05,Pants,Casual Pants,1,94.42,94.42,Fall
2024-09-05,Pants,Casual Pants,3,124.18,372.54,Fall
2024-09-05,Pants,Business Trousers,1,206.21,206.21,Fall
2024-09-05,Pants,Business Trousers,2,199.23,398.46,Fall
2024-09-05,Blouse,Formal Blouse,1,130.76,130.76,Fall
2024-09-05,Blouse,Silk Blouse,2,64.48,128.96,Fall
2024-09-05,Dress,Evening Cocktail Dress,1,155.5,155.5,Fall
2024-09-05,Dress,Business Formal Dress,3,210.21,630.63,Fall
2024-09-05,Blouse,Formal Blouse,2,89.75,179.5,Fall
2024-09-05,Dress,Summer Floral Dress,2,174.31,348.62,Fall
2024-09-05,Blouse,Silk Blouse,3,65.08,195.24,Fall
2024-09-05,Dress,Evening Cocktail Dress,3,272.74,818.22,Fall
2024-09-06,Dress,Summer Floral Dress,1,206.14,206.14,Fall
2024-09-06,Blouse,Casual Top,3,114.5,343.5,Fall
2024-09-06,Dress,Evening Cocktail Dress,1,284.03,284.03,Fall
2024-09-06,Blouse,Cotton Shirt,3,62.49,187.47,Fall
2024-09-06,Pants,Business Trousers,1,109.39,109.39,Fall
2024-09-06,Blouse,Formal Blouse,2,64.97,129.94,Fall
2024-09-06,Pants,Jeans,1,90.23,90.23,Fall
2024-09-06,Pants,Business Trousers,2,127.64,255.28,Fall
2024-09-06,Dress,Casual Maxi Dress,2,279.94,559.88,Fall
2024-09-06,Blouse,Cotton Shirt,2,54.37,108.74,Fall
2024-09-06,Blouse,Casual Top,1,56.05,56.05,Fall
2024-09-06,Blouse,Cotton Shirt,3,114.12,342.36,Fall
2024-09-06,Dress,Summer Floral Dress,3,213.08,639.24,Fall
2024-09-07,Blouse,Cotton Shirt,1,71.87,71.87,Fall
2024-09-07,Blouse,Casual Top,3,76.06,228.18,Fall
2024-09-07,Dress,Business Formal Dress,2,255.64,511.28,Fall
2024-09-07,Pants,Casual Pants,3,178.43,535.29,Fall
2024-09-07,Pants,Casual Pants,1,159.51,159.51,Fall
2024-09-07,Dress,Casual Maxi Dress,2,102.17,204.34,Fall
2024-09-07,Blouse,Formal Blouse,2,60.03,120.06,Fall
2024-09-07,Dress,Summer Floral Dress,2,225.34,450.68,Fall
2024-09-07,Pants,Wide Leg Pants,1,139.13,139.13,Fall
2024-09-07,Dress,Summer Floral Dress,1,126.65,126.65,Fall
2024-09-07,Pants,Wide Leg Pants,2,174.28,348.56,Fall
2024-09-07,Blouse,Formal Blouse,1,128.46,128.46,Fall
2024-09-07,Blouse,Cotton Shirt,3,60.46,181.38,Fall
2024-09-07,Dress,Evening Cocktail Dress,1,180.76,180.76,Fall
2024-09-07,Dress,Summer Floral Dress,2,264.64,529.28,Fall
2024-09-07,Pants,Business Trousers,2,165.1,330.2,Fall
2024-09-07,Blouse,Silk Blouse,2,55.68,111.36,Fall
2024-09-07,Dress,Evening Cocktail Dress,3,237.82,713.46,Fall
2024-09-07,Dress,Business Formal Dress,2,212.1,424.2,Fall
2024-09-07,Blouse,Formal Blouse,3,83.62,250.86,Fall
2024-09-08,Pants,Casual Pants,3,161.83,485.49,Fall
2024-09-08,Blouse,Cotton Shirt,2,56.47,112.94,Fall
2024-09-08,Pants,Jeans,3,198.49,595.47,Fall
2024-09-08,Pants,Business Trousers,3,177.07,531.21,Fall
2024-09-08,Pants,Wide Leg Pants,2,105.02,210.04,Fall
2024-09-08,Dress,Evening Cocktail Dress,1,238.45,238.45,Fall
2024-09-08,Pants,Business Trousers,1,104.44,104.44,Fall
2024-09-08,Pants,Casual Pants,2,176.79,353.58,Fall
2024-09-08,Dress,Evening Cocktail Dress,2,115.61,231.22,Fall
2024-09-08,Blouse,Silk Blouse,3,94.6,283.79999999999995,Fall
2024-09-08,Dress,Evening Cocktail Dress,2,216.67,433.34,Fall
2024-09-08,Pants,Wide Leg Pants,3,154.58,463.74,Fall
